,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
303,14,p8,6.8474,7.7058,16.759663238820416,7.278618527872024,1.1149931658983385,1.0923315642207212,13.0,4.0,1,0
304,14,p9,6.7831,8.3184,16.715093501843242,8.10941560367896,0.9972781557820266,1.0772272577443351,13.0,4.0,1,0
305,14,p10,4.6781,9.8114,16.15704524039885,10.010873622863544,1.4931720630925294,1.4474302328664168,13.0,4.0,1,0
306,15,v0,16.1094,21.9508,12.81543535218864,0.2532405337680155,1.6203,1.8637391283264344,19.0,1.0,2,1
307,15,p0,5.3107,10.5155,20.352134267262727,15.66318098487896,1.3271289500270875,1.2704180376071406,19.0,1.0,1,0
308,15,p1,11.4974,11.5276,27.503612540317135,11.43292654603503,1.3102480070582059,1.237941035440511,19.0,1.0,1,0
309,15,p2,14.1253,10.1292,27.513061091898383,12.500575431818351,1.1054543183686967,1.230703704004865,15.0,1.0,1,0
310,15,p4,14.8367,11.6241,27.212411497456202,14.204785728650139,1.6124729734169192,1.5428248791509267,11.0,1.0,1,0
311,15,p5,15.6779,9.8412,22.305474241937034,10.871344031202733,0.5893429986009845,0.24691737387377238,19.0,1.0,1,0
312,15,p6,15.6961,10.2588,22.90469420332454,11.38768466168953,0.34307247047817757,0.27660640396967223,19.0,1.0,1,0
313,15,p7,16.2881,10.4378,23.33864423754689,9.039255346011972,0.49622423358800205,0.341320009316684,19.0,1.0,1,0
314,15,p18,22.1984,8.2034,10.858664476652773,8.743634193070234,1.2831234702864724,1.0844153232176443,19.0,7.0,1,0
315,16,v0,12.5208,6.0169,2.3035693150416297,19.629726586396696,2.5575,2.49289219819869,15.0,4.0,2,1
316,16,p1,8.6823,9.7621,20.230998576534986,8.223324599222094,1.1137675251146444,1.228862669999114,15.0,4.0,1,0
317,17,v0,11.937999999999999,12.6925,0.1666577030717855,14.412859277352615,2.8525,2.988346336668891,5.0,1.0,2,1
318,17,v1,19.7625,12.5294,0.4287705757676452,15.514969620238348,2.435,3.1011822509874998,9.0,1.0,2,1
319,17,p20,11.5875,10.4184,13.033613881875924,22.303594808321975,0.5502431826020201,1.1908581499934887,13.0,1.0,1,0
320,17,p21,12.3194,10.0852,14.025287899951389,22.30518152655892,0.8369100369812755,1.1737853755433774,13.0,1.0,1,0
321,17,p22,13.772,9.474,15.593092854149068,23.466584862667403,0.7357519486892303,1.565721803720232,13.0,1.0,1,0
322,17,p23,11.1087,8.4496,11.070393483973993,22.526081486237885,0.8260840453610032,1.434381255899556,13.0,1.0,1,0
